"Condition","Model","Pathway","Score"
"KD","Claude","GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS",79.8556619294297
"KD","Claude","GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS",163.101043558915
"KD","Claude","GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT",202.898309088708
"KD","Claude","GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY",80.1950028784189
"KD","Claude","GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA",57.898324569732
"KD","Claude","GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL",120.632604069611
"KD","Claude","GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS",73.8801554699234
"KD","Claude","GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",133.788164217699
"KD","Claude","GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",154.151264034431
"KD","Claude","GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS",181.259504558283
"KD","Claude","GOBP_REGULATION_OF_RESPONSE_TO_STRESS",162.772227939195
"KD","Claude","GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING",168.551022890842
"KD","Claude","GOBP_REGULATION_OF_SECRETION",142.457340277345
"KD","Claude","GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY",199.7945583823
"KD","Claude","GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",-6.82849720063257
"KD","Claude","GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION",-41.3044011670577
"KD","Claude","GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS",116.052008292983
"KD","Claude","GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION",-115.506743042685
"KD","Claude","GOBP_REGULATION_OF_SPROUTING_ANGIOGENESIS",107.73172725816
"KD","Claude","GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION",-24.0832609272964
"KD","Claude","GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION",24.0082127386165
"KD","Claude","GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS",191.196665093026
"KD","Claude","GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE",129.922868633208
"KD","Claude","GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION",42.9795388058128
"KD","Claude","GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION",91.7987073939292
"KD","Claude","GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS",72.8621412488356
"KD","Claude","GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION",-18.7756598463199
"KD","Claude","GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY",116.856422646324
"KD","Claude","GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY",36.7245930279406
"KD","Claude","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE",130.567347980032
"KD","Claude","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE",86.7481726854256
"KD","Claude","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL",76.2948754323668
"KD","Claude","GOBP_REGULATION_OF_SYSTEM_PROCESS",93.6340261039392
"KD","Claude","GOBP_REGULATION_OF_TISSUE_REMODELING",144.210787357648
"KD","Claude","GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY",57.249389566434
"KD","Claude","GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS",63.9723061956386
"KD","Claude","GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY",134.797670245543
"KD","Claude","GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",-10.1055040213373
"KD","Claude","GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT",124.828371842507
"KD","Claude","GOBP_REGULATION_OF_TRANSPORT",132.022375540312
"KD","Claude","GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY",151.612380516687
"KD","Claude","GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING",166.70349280305
"KD","Claude","GOBP_REGULATION_OF_TUBE_SIZE",107.514222036404
"KD","Claude","GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY",83.2616116139078
"KD","Claude","GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE",133.379644999253
"KD","Claude","GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",196.980203946902
"KD","Claude","GOBP_REGULATION_OF_T_CELL_ACTIVATION",128.618361159748
"KD","Claude","GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS",50.5051332669676
"KD","Claude","GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",54.4672626196221
"KD","Claude","GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY",146.219398730645
"KD","Claude","GOBP_REGULATION_OF_T_CELL_MIGRATION",128.432479366189
"KD","Claude","GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION",124.007884936177
"KD","Claude","GOBP_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE",129.397508652271
"KD","Claude","GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE",140.171889469324
"KD","Claude","GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION",137.285298204144
"KD","Claude","GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",-148.323600708861
"KD","Claude","GOBP_REGULATION_OF_VASCULAR_PERMEABILITY",156.179594833053
"KD","Claude","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",149.795765671252
"KD","Claude","GOBP_REGULATION_OF_VASOCONSTRICTION",118.046432589925
"KD","Claude","GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT",141.68996954385
"KD","Claude","GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION",205.164053957147
"KD","Claude","GOBP_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",104.550299067885
"KD","Claude","GOBP_REGULATION_OF_VIRAL_PROCESS",158.321783008134
"KD","Claude","GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY",48.5283010086773
"KD","Claude","GOBP_REGULATION_OF_WOUND_HEALING",172.387964322218
"KD","Claude","GOBP_REGULATORY_NCRNA_MEDIATED_GENE_SILENCING",44.6127641407219
"KD","Claude","GOBP_REGULATORY_T_CELL_DIFFERENTIATION",168.922319525548
"KD","Claude","GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA",16.9547895455032
"KD","Claude","GOBP_RENAL_SYSTEM_DEVELOPMENT",58.4736538385823
"KD","Claude","GOBP_RENAL_SYSTEM_PROCESS",52.6868240917517
"KD","Claude","GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT",111.206206177597
"KD","Claude","GOBP_REPRODUCTION",73.4960002630182
"KD","Claude","GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT",96.9242746433385
"KD","Claude","GOBP_RESPIRATORY_BURST",27.081469895255
"KD","Claude","GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT",73.7137762035224
"KD","Claude","GOBP_RESPONSE_TO_ABIOTIC_STIMULUS",130.507657841133
"KD","Claude","GOBP_RESPONSE_TO_ACID_CHEMICAL",163.685238597131
"KD","Claude","GOBP_RESPONSE_TO_ACTIVITY",154.221637338776
"KD","Claude","GOBP_RESPONSE_TO_ALCOHOL",124.53887877204
"KD","Claude","GOBP_RESPONSE_TO_AMYLOID_BETA",143.826620775794
"KD","Claude","GOBP_RESPONSE_TO_AXON_INJURY",13.1861674247544
"KD","Claude","GOBP_RESPONSE_TO_BACTERIUM",175.54625440219
"KD","Claude","GOBP_RESPONSE_TO_BMP",-30.3953214738252
"KD","Claude","GOBP_RESPONSE_TO_CADMIUM_ION",73.921838982417
"KD","Claude","GOBP_RESPONSE_TO_CALCIUM_ION",143.330053575981
"KD","Claude","GOBP_RESPONSE_TO_CARBOHYDRATE",110.639156344316
"KD","Claude","GOBP_RESPONSE_TO_CHEMOKINE",162.955359429611
"KD","Claude","GOBP_RESPONSE_TO_CORTICOSTEROID",174.576069841183
"KD","Claude","GOBP_RESPONSE_TO_CYTOKINE",176.600471718095
"KD","Claude","GOBP_RESPONSE_TO_DSRNA",181.61305544992
"KD","Claude","GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS",95.6192349376703
"KD","Claude","GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",31.0954984001858
"KD","Claude","GOBP_RESPONSE_TO_ESTRADIOL",91.6567717442845
"KD","Claude","GOBP_RESPONSE_TO_ETHANOL",168.486265284281
"KD","Claude","GOBP_RESPONSE_TO_EXTRACELLULAR_STIMULUS",82.7589029366795
"KD","Claude","GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR",137.225516557232
"KD","Claude","GOBP_RESPONSE_TO_FLUID_SHEAR_STRESS",-4.37165748360098
"KD","Claude","GOBP_RESPONSE_TO_FUNGUS",134.371985426324
"KD","Claude","GOBP_RESPONSE_TO_GROWTH_FACTOR",89.0537047816315
"KD","Claude","GOBP_RESPONSE_TO_GROWTH_HORMONE",215.367048828176
"KD","Claude","GOBP_RESPONSE_TO_HEAT",81.1967567830361
"KD","Claude","GOBP_RESPONSE_TO_HORMONE",116.378835597249
"KD","Claude","GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE",93.2525869246833
"KD","Claude","GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE",107.483609274349
"KD","Claude","GOBP_RESPONSE_TO_INSULIN",113.937044223056
"KD","Claude","GOBP_RESPONSE_TO_INTERFERON_BETA",213.536964080911
"KD","Claude","GOBP_RESPONSE_TO_INTERLEUKIN_1",208.744927230547
"KD","Claude","GOBP_RESPONSE_TO_INTERLEUKIN_17",200.672407660867
"KD","Claude","GOBP_RESPONSE_TO_INTERLEUKIN_4",125.547064957782
"KD","Claude","GOBP_RESPONSE_TO_INTERLEUKIN_6",215.685380797939
"KD","Claude","GOBP_RESPONSE_TO_IONIZING_RADIATION",121.733772694323
"KD","Claude","GOBP_RESPONSE_TO_ISCHEMIA",17.7550722090926
"KD","Claude","GOBP_RESPONSE_TO_KETONE",101.777654959197
"KD","Claude","GOBP_RESPONSE_TO_LIGHT_STIMULUS",98.6954353533989
"KD","Claude","GOBP_RESPONSE_TO_LIPID",147.586130261986
"KD","Claude","GOBP_RESPONSE_TO_LIPOTEICHOIC_ACID",199.778191873573
"KD","Claude","GOBP_RESPONSE_TO_MECHANICAL_STIMULUS",184.735074997214
"KD","Claude","GOBP_RESPONSE_TO_METAL_ION",110.192424702916
"KD","Claude","GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN",170.183492111103
"KD","Claude","GOBP_RESPONSE_TO_MONOSACCHARIDE",104.419005198931
"KD","Claude","GOBP_RESPONSE_TO_MURAMYL_DIPEPTIDE",125.536666236302
"KD","Claude","GOBP_RESPONSE_TO_NICOTINE",201.557042373007
"KD","Claude","GOBP_RESPONSE_TO_NITROGEN_COMPOUND",135.783586063418
"KD","Claude","GOBP_RESPONSE_TO_NUTRIENT",110.375910659708
"KD","Claude","GOBP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND",140.833317061439
"KD","Claude","GOBP_RESPONSE_TO_ORGANOPHOSPHORUS",172.767798406865
"KD","Claude","GOBP_RESPONSE_TO_OSMOTIC_STRESS",187.855707927319
"KD","Claude","GOBP_RESPONSE_TO_OXIDATIVE_STRESS",96.9960557646194
"KD","Claude","GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND",132.779939763065
"KD","Claude","GOBP_RESPONSE_TO_OXYGEN_LEVELS",79.4572425628575
"KD","Claude","GOBP_RESPONSE_TO_PEPTIDE",137.708279076397
"KD","Claude","GOBP_RESPONSE_TO_PEPTIDE_HORMONE",139.638040402976
"KD","Claude","GOBP_RESPONSE_TO_PEPTIDOGLYCAN",178.129236045634
"KD","Claude","GOBP_RESPONSE_TO_PROTOZOAN",131.94954577683
"KD","Claude","GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND",147.634464732834
"KD","Claude","GOBP_RESPONSE_TO_RADIATION",121.778708030012
"KD","Claude","GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",110.574178474942
"KD","Claude","GOBP_RESPONSE_TO_RETINOIC_ACID",71.4364007968469
"KD","Claude","GOBP_RESPONSE_TO_SALT",124.849685464057
"KD","Claude","GOBP_RESPONSE_TO_STARVATION",-12.2033619384895
"KD","Claude","GOBP_RESPONSE_TO_STEROID_HORMONE",123.08258014069
"KD","Claude","GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS",83.3758522493857
"KD","Claude","GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN",-39.6114850017935
"KD","Claude","GOBP_RESPONSE_TO_TOXIC_SUBSTANCE",140.62113004787
"KD","Claude","GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA",19.2385493171976
"KD","Claude","GOBP_RESPONSE_TO_TUMOR_CELL",100.096443083929
"KD","Claude","GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR",141.189465331498
"KD","Claude","GOBP_RESPONSE_TO_TYPE_II_INTERFERON",188.649568558795
"KD","Claude","GOBP_RESPONSE_TO_TYPE_I_INTERFERON",226.517718722074
"KD","Claude","GOBP_RESPONSE_TO_UV",109.316674797867
"KD","Claude","GOBP_RESPONSE_TO_VIRUS",188.923351812394
"KD","Claude","GOBP_RESPONSE_TO_VITAMIN",98.1526241554052
"KD","Claude","GOBP_RESPONSE_TO_WOUNDING",141.778688672043
"KD","Claude","GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS",94.7404259060966
"KD","Claude","GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE",-8.39471198399139
"KD","Claude","GOBP_RHYTHMIC_PROCESS",98.6417489398095
"KD","Claude","GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS",96.4586743703665
"KD","Claude","GOBP_RNA_CATABOLIC_PROCESS",99.2513534125043
"KD","Claude","GOBP_RNA_PROCESSING",111.685839725243
"KD","Claude","GOBP_ROOF_OF_MOUTH_DEVELOPMENT",-82.0040565249051
"KD","Claude","GOBP_SALIVARY_GLAND_DEVELOPMENT",32.1826242973078
"KD","Claude","GOBP_SECOND_MESSENGER_MEDIATED_SIGNALING",142.518297988731
"KD","Claude","GOBP_SECRETION",133.528323749522
"KD","Claude","GOBP_SELECTIVE_AUTOPHAGY",81.5490230390922
"KD","Claude","GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT",89.0403238932727
"KD","Claude","GOBP_SENSORY_ORGAN_DEVELOPMENT",53.0415365517175
"KD","Claude","GOBP_SENSORY_ORGAN_MORPHOGENESIS",112.267424576143
"KD","Claude","GOBP_SENSORY_PERCEPTION",114.425900565826
"KD","Claude","GOBP_SENSORY_SYSTEM_DEVELOPMENT",80.6206486815645
"KD","Claude","GOBP_SEQUESTERING_OF_CALCIUM_ION",105.69642214831
"KD","Claude","GOBP_SEXUAL_REPRODUCTION",56.5679221773567
"KD","Claude","GOBP_SEX_DIFFERENTIATION",90.7863068935639
"KD","Claude","GOBP_SIGNAL_RELEASE",146.830206454499
"KD","Claude","GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",20.6322729042548
"KD","Claude","GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND",94.5368858953815
"KD","Claude","GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT",-6.27598746371166
"KD","Claude","GOBP_SKELETAL_SYSTEM_DEVELOPMENT",-0.53148782539381
"KD","Claude","GOBP_SKELETAL_SYSTEM_MORPHOGENESIS",-43.8384411527371
"KD","Claude","GOBP_SKIN_DEVELOPMENT",97.6479326258298
"KD","Claude","GOBP_SKIN_EPIDERMIS_DEVELOPMENT",81.6910409611651
"KD","Claude","GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",14.6324821984896
"KD","Claude","GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION",-14.8951175402634
"KD","Claude","GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS",124.559922747003
"KD","Claude","GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS",-2.18121307345086
"KD","Claude","GOBP_SMALL_MOLECULE_METABOLIC_PROCESS",96.9444732196465
"KD","Claude","GOBP_SMOOTH_MUSCLE_CELL_DIFFERENTIATION",-33.8993708734838
"KD","Claude","GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",86.8783644660861
"KD","Claude","GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION",192.031838392251
"KD","Claude","GOBP_SMOOTH_MUSCLE_CONTRACTION",87.7075748426079
"KD","Claude","GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS",111.517782005344
"KD","Claude","GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS",120.4002657075
"KD","Claude","GOBP_SPROUTING_ANGIOGENESIS",96.5802149396058
"KD","Claude","GOBP_STEM_CELL_DEVELOPMENT",34.1296067358064
"KD","Claude","GOBP_STEM_CELL_DIFFERENTIATION",-3.22247575315311
"KD","Claude","GOBP_STEM_CELL_PROLIFERATION",7.17445561735519
"KD","Claude","GOBP_STEROID_METABOLIC_PROCESS",120.171852115901
"KD","Claude","GOBP_STEROL_TRANSPORT",44.8178795776222
"KD","Claude","GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE",130.711478845789
"KD","Claude","GOBP_STRESS_FIBER_ASSEMBLY",-82.8540005893529
"KD","Claude","GOBP_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS",-4.12266906037746
"KD","Claude","GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT",114.252447810248
"KD","Claude","GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION",82.4460693690294
"KD","Claude","GOBP_STRIATED_MUSCLE_CELL_PROLIFERATION",61.6678000854562
"KD","Claude","GOBP_STRIATED_MUSCLE_CONTRACTION",105.066636883537
"KD","Claude","GOBP_STRIATED_MUSCLE_TISSUE_DEVELOPMENT",71.454857736635
"KD","Claude","GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING",106.043707574583
"KD","Claude","GOBP_SUPEROXIDE_ANION_GENERATION",92.9176740169167
"KD","Claude","GOBP_SUPEROXIDE_METABOLIC_PROCESS",95.5093678494951
"KD","Claude","GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION",9.50717390411745
"KD","Claude","GOBP_SYNAPSE_ORGANIZATION",127.024665702945
"KD","Claude","GOBP_SYNAPTIC_SIGNALING",167.377378359816
"KD","Claude","GOBP_SYNCYTIUM_FORMATION",82.3720473963193
"KD","Claude","GOBP_TAXIS",156.643199706134
"KD","Claude","GOBP_TELENCEPHALON_DEVELOPMENT",-60.8449102192114
"KD","Claude","GOBP_TEMPERATURE_HOMEOSTASIS",155.652828726507
"KD","Claude","GOBP_TIGHT_JUNCTION_ORGANIZATION",170.325680792547
"KD","Claude","GOBP_TISSUE_HOMEOSTASIS",112.655847581551
"KD","Claude","GOBP_TISSUE_MIGRATION",136.292995466602
"KD","Claude","GOBP_TISSUE_MORPHOGENESIS",88.9660923395792
"KD","Claude","GOBP_TISSUE_REMODELING",143.80284107331
"KD","Claude","GOBP_TOLERANCE_INDUCTION",92.6729461436155
"KD","Claude","GOBP_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY",85.6866414963728
"KD","Claude","GOBP_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY",190.032296735174
"KD","Claude","GOBP_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY",142.743595991795
"KD","Claude","GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",197.071084252105
"KD","Claude","GOBP_TRABECULA_MORPHOGENESIS",-29.4987929639667
"KD","Claude","GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION",5.92434448863446
"KD","Claude","GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY",9.18194623001267
"KD","Claude","GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",12.4798619943281
"KD","Claude","GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY",139.522550983676
"KD","Claude","GOBP_TRANSMEMBRANE_TRANSPORT",88.8660540013029
"KD","Claude","GOBP_TRIF_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",192.435793398159
"KD","Claude","GOBP_TUBE_DEVELOPMENT",102.512253336815
"KD","Claude","GOBP_TUBE_FORMATION",76.5016813995945
"KD","Claude","GOBP_TUBE_MORPHOGENESIS",110.708948426578
"KD","Claude","GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY",119.685004017335
"KD","Claude","GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION",188.688680196459
"KD","Claude","GOBP_TYPE_2_IMMUNE_RESPONSE",141.666159766939
"KD","Claude","GOBP_TYPE_II_INTERFERON_PRODUCTION",172.796733046128
"KD","Claude","GOBP_TYPE_I_INTERFERON_PRODUCTION",198.370275178352
"KD","Claude","GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN",234.180677690148
"KD","Claude","GOBP_T_CELL_ACTIVATION",119.441600678
"KD","Claude","GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",142.101702716455
"KD","Claude","GOBP_T_CELL_APOPTOTIC_PROCESS",53.6382323512041
"KD","Claude","GOBP_T_CELL_CYTOKINE_PRODUCTION",182.36891977233
"KD","Claude","GOBP_T_CELL_DIFFERENTIATION",137.614946538722
"KD","Claude","GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE",156.766055373856
"KD","Claude","GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS",67.5569584242084
"KD","Claude","GOBP_T_CELL_HOMEOSTASIS",108.793368451204
"KD","Claude","GOBP_T_CELL_LINEAGE_COMMITMENT",178.518160330874
"KD","Claude","GOBP_T_CELL_MEDIATED_CYTOTOXICITY",61.097878987632
"KD","Claude","GOBP_T_CELL_MEDIATED_IMMUNITY",149.525412476527
"KD","Claude","GOBP_T_CELL_MIGRATION",153.956530031499
"KD","Claude","GOBP_T_CELL_PROLIFERATION",145.310218946001
"KD","Claude","GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY",90.2567546889563
"KD","Claude","GOBP_T_CELL_SELECTION",159.942425791472
"KD","Claude","GOBP_T_HELPER_17_CELL_DIFFERENTIATION",187.642935548561
"KD","Claude","GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT",213.678346808789
"KD","Claude","GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE",168.082258654328
"KD","Claude","GOBP_T_HELPER_1_CELL_DIFFERENTIATION",87.7227005040601
"KD","Claude","GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE",147.269113691617
"KD","Claude","GOBP_T_HELPER_2_CELL_CYTOKINE_PRODUCTION",191.843351687475
"KD","Claude","GOBP_T_HELPER_CELL_LINEAGE_COMMITMENT",203.509689276391
"KD","Claude","GOBP_VACUOLE_ORGANIZATION",58.9252541883602
"KD","Claude","GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION",1.31609014310908
"KD","Claude","GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION",112.724830368849
"KD","Claude","GOBP_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION",126.752745693684
"KD","Claude","GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION",223.833377825377
"KD","Claude","GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",175.946338788847
"KD","Claude","GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY",181.140906101792
"KD","Claude","GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM",111.853560300218
"KD","Claude","GOBP_VASCULATURE_DEVELOPMENT",111.119646822031
"KD","Claude","GOBP_VASCULOGENESIS",97.3433083297703
"KD","Claude","GOBP_VASOCONSTRICTION",106.951958293181
"KD","Claude","GOBP_VASODILATION",122.507741502101
"KD","Claude","GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT",88.1622850639282
"KD","Claude","GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS",88.1622850639282
"KD","Claude","GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT",-23.2654937985549
"KD","Claude","GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS",-8.31876404371775
"KD","Claude","GOBP_VESICLE_MEDIATED_TRANSPORT",127.29045226826
"KD","Claude","GOBP_VESICLE_ORGANIZATION",-0.444588202752811
"KD","Claude","GOBP_VIRAL_GENE_EXPRESSION",142.005299611317
"KD","Claude","GOBP_VIRAL_GENOME_REPLICATION",188.680243649637
"KD","Claude","GOBP_VIRAL_LIFE_CYCLE",121.039358839375
"KD","Claude","GOBP_VIRAL_PROCESS",125.670386710541
"KD","Claude","GOBP_WOUND_HEALING",150.74054063384
"KD","Claude","GOBP_ZYMOGEN_ACTIVATION",153.128286378692
"KD","Claude","HALLMARK_ADIPOGENESIS",135.514425390162
"KD","Claude","HALLMARK_ALLOGRAFT_REJECTION",169.713618067791
"KD","Claude","HALLMARK_ANGIOGENESIS",50.6183205841677
"KD","Claude","HALLMARK_APICAL_JUNCTION",120.894537404743
"KD","Claude","HALLMARK_APOPTOSIS",127.706977014595
"KD","Claude","HALLMARK_COAGULATION",167.00818226685
"KD","Claude","HALLMARK_COMPLEMENT",161.321071816453
"KD","Claude","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",100.081228007467
"KD","Claude","HALLMARK_ESTROGEN_RESPONSE_EARLY",64.5878942820536
"KD","Claude","HALLMARK_ESTROGEN_RESPONSE_LATE",99.1741137916146
"KD","Claude","HALLMARK_GLYCOLYSIS",34.0812070586843
"KD","Claude","HALLMARK_HYPOXIA",80.15178228096
"KD","Claude","HALLMARK_IL2_STAT5_SIGNALING",81.8740167537939
"KD","Claude","HALLMARK_IL6_JAK_STAT3_SIGNALING",200.098345990785
"KD","Claude","HALLMARK_INFLAMMATORY_RESPONSE",195.667845058501
"KD","Claude","HALLMARK_INTERFERON_ALPHA_RESPONSE",155.009415541911
"KD","Claude","HALLMARK_INTERFERON_GAMMA_RESPONSE",172.491776152792
"KD","Claude","HALLMARK_KRAS_SIGNALING_DN",187.837418099457
