"","Seed","FilledRows","Deviation","Model","Condition","PromptLength","CondPrompt"
"1549","seed_49_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1550","seed_50_all",223,23,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1551","seed_51_all",203,3,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1552","seed_52_all",196,-4,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1553","seed_53_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1554","seed_54_all",198,-2,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1555","seed_55_all",229,29,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1556","seed_56_all",210,10,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1557","seed_57_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1558","seed_58_all",222,22,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1559","seed_59_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1560","seed_60_all",239,39,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1561","seed_61_all",220,20,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1562","seed_62_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1563","seed_63_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1564","seed_64_all",197,-3,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1565","seed_65_all",273,73,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1566","seed_66_all",207,7,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1567","seed_67_all",247,47,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1568","seed_68_all",277,77,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1569","seed_69_all",244,44,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1570","seed_70_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1571","seed_71_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1572","seed_72_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1573","seed_73_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1574","seed_74_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1575","seed_75_all",206,6,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1576","seed_76_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1577","seed_77_all",209,9,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1578","seed_78_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1579","seed_79_all",210,10,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1580","seed_80_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1581","seed_81_all",278,78,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1582","seed_82_all",278,78,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1583","seed_83_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1584","seed_84_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1585","seed_85_all",220,20,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1586","seed_86_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1587","seed_87_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1588","seed_88_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1589","seed_89_all",224,24,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1590","seed_90_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1591","seed_91_all",199,-1,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1592","seed_92_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1593","seed_93_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1594","seed_94_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1595","seed_95_all",207,7,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1596","seed_96_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1597","seed_97_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1598","seed_98_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1599","seed_99_all",200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1600","seed_100_all",214,14,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1601","seed_1_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1602","seed_2_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1603","seed_3_all",179,-21,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1604","seed_4_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1605","seed_5_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1606","seed_6_all",194,-6,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1607","seed_7_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1608","seed_8_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1609","seed_9_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1610","seed_10_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1611","seed_11_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1612","seed_12_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1613","seed_13_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1614","seed_14_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1615","seed_15_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1616","seed_16_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1617","seed_17_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1618","seed_18_all",206,6,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1619","seed_19_all",203,3,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1620","seed_20_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1621","seed_21_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1622","seed_22_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1623","seed_23_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1624","seed_24_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1625","seed_25_all",199,-1,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1626","seed_26_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1627","seed_27_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1628","seed_28_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1629","seed_29_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1630","seed_30_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1631","seed_31_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1632","seed_32_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1633","seed_33_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1634","seed_34_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1635","seed_35_all",197,-3,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1636","seed_36_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1637","seed_37_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1638","seed_38_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1639","seed_39_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1640","seed_40_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1641","seed_41_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1642","seed_42_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1643","seed_43_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1644","seed_44_all",211,11,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1645","seed_45_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1646","seed_46_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1647","seed_47_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1648","seed_48_all",221,21,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1649","seed_49_all",206,6,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1650","seed_50_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1651","seed_51_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1652","seed_52_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1653","seed_53_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1654","seed_54_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1655","seed_55_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1656","seed_56_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1657","seed_57_all",202,2,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1658","seed_58_all",214,14,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1659","seed_59_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1660","seed_60_all",201,1,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1661","seed_61_all",197,-3,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1662","seed_62_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1663","seed_63_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1664","seed_64_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1665","seed_65_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1666","seed_66_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1667","seed_67_all",202,2,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1668","seed_68_all",204,4,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1669","seed_69_all",205,5,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1670","seed_70_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1671","seed_71_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1672","seed_72_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1673","seed_73_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1674","seed_74_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1675","seed_75_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1676","seed_76_all",207,7,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1677","seed_77_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1678","seed_78_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1679","seed_79_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1680","seed_80_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1681","seed_81_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1682","seed_82_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1683","seed_83_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1684","seed_84_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1685","seed_85_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1686","seed_86_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1687","seed_87_all",193,-7,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1688","seed_88_all",207,7,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1689","seed_89_all",199,-1,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1690","seed_90_all",199,-1,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1691","seed_91_all",210,10,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1692","seed_92_all",204,4,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1693","seed_93_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1694","seed_94_all",210,10,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1695","seed_95_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1696","seed_96_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1697","seed_97_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1698","seed_98_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1699","seed_99_all",200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1700","seed_100_all",213,13,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1701","seed_1_all",18,-182,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1702","seed_2_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1703","seed_3_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1704","seed_4_all",14,-186,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1705","seed_5_all",203,3,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1706","seed_6_all",211,11,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1707","seed_7_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1708","seed_8_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1709","seed_9_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1710","seed_10_all",192,-8,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1711","seed_11_all",199,-1,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1712","seed_12_all",44,-156,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1713","seed_13_all",198,-2,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1714","seed_14_all",214,14,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1715","seed_15_all",198,-2,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1716","seed_16_all",190,-10,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1717","seed_17_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1718","seed_18_all",15,-185,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1719","seed_19_all",30,-170,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1720","seed_20_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1721","seed_21_all",254,54,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1722","seed_22_all",177,-23,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1723","seed_23_all",193,-7,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1724","seed_24_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1725","seed_25_all",199,-1,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1726","seed_26_all",199,-1,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1727","seed_27_all",44,-156,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1728","seed_28_all",212,12,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1729","seed_29_all",116,-84,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1730","seed_30_all",55,-145,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1731","seed_31_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1732","seed_32_all",199,-1,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1733","seed_33_all",53,-147,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1734","seed_34_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1735","seed_35_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1736","seed_36_all",201,1,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1737","seed_37_all",95,-105,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1738","seed_38_all",201,1,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1739","seed_39_all",186,-14,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1740","seed_40_all",199,-1,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1741","seed_41_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1742","seed_42_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1743","seed_43_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1744","seed_44_all",199,-1,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1745","seed_45_all",240,40,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1746","seed_46_all",202,2,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1747","seed_47_all",199,-1,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1748","seed_48_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1749","seed_49_all",193,-7,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1750","seed_50_all",114,-86,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1751","seed_51_all",199,-1,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1752","seed_52_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1753","seed_53_all",140,-60,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1754","seed_54_all",219,19,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1755","seed_55_all",223,23,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1756","seed_56_all",231,31,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1757","seed_57_all",36,-164,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1758","seed_58_all",199,-1,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1759","seed_59_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1760","seed_60_all",214,14,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1761","seed_61_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1762","seed_62_all",117,-83,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1763","seed_63_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1764","seed_64_all",266,66,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1765","seed_65_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1766","seed_66_all",225,25,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1767","seed_67_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1768","seed_68_all",191,-9,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1769","seed_69_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1770","seed_70_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1771","seed_71_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1772","seed_72_all",199,-1,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1773","seed_73_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1774","seed_74_all",198,-2,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1775","seed_75_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1776","seed_76_all",205,5,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1777","seed_77_all",217,17,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1778","seed_78_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1779","seed_79_all",93,-107,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1780","seed_80_all",205,5,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1781","seed_81_all",199,-1,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1782","seed_82_all",199,-1,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1783","seed_83_all",2223,2023,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1784","seed_84_all",272,72,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1785","seed_85_all",245,45,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1786","seed_86_all",205,5,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1787","seed_87_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1788","seed_88_all",281,81,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1789","seed_89_all",225,25,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1790","seed_90_all",198,-2,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1791","seed_91_all",217,17,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1792","seed_92_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1793","seed_93_all",49,-151,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1794","seed_94_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1795","seed_95_all",219,19,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1796","seed_96_all",12,-188,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1797","seed_97_all",211,11,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1798","seed_98_all",199,-1,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1799","seed_99_all",200,0,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
"1800","seed_100_all",122,-78,"Gemini 2.5 Pro","ME/CFS","Short","ME/CFS · Short"
