"","Seed","OffList","Filled","OffPct","Model","Condition","PromptLength","CondPrompt"
"1406","seed_6_all",0,44,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1407","seed_7_all",7,192,3.64583333333333,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1408","seed_8_all",1,200,0.5,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1409","seed_9_all",7,192,3.64583333333333,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1410","seed_10_all",5,200,2.5,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1411","seed_11_all",1,45,2.22222222222222,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1412","seed_12_all",2,198,1.01010101010101,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1413","seed_13_all",0,176,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1414","seed_14_all",0,200,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1415","seed_15_all",7,192,3.64583333333333,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1416","seed_16_all",9,213,4.22535211267606,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1417","seed_17_all",0,200,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1418","seed_18_all",0,52,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1419","seed_19_all",7,192,3.64583333333333,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1420","seed_20_all",0,200,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1421","seed_21_all",5,213,2.34741784037559,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1422","seed_22_all",7,192,3.64583333333333,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1423","seed_23_all",7,192,3.64583333333333,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1424","seed_24_all",0,200,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1425","seed_25_all",8,206,3.88349514563107,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1426","seed_26_all",6,190,3.15789473684211,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1427","seed_27_all",6,194,3.09278350515464,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1428","seed_28_all",6,206,2.9126213592233,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1429","seed_29_all",8,191,4.18848167539267,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1430","seed_30_all",0,179,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1431","seed_31_all",2,31,6.45161290322581,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1432","seed_32_all",0,200,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1433","seed_33_all",7,192,3.64583333333333,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1434","seed_34_all",0,41,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1435","seed_35_all",11,220,5,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1436","seed_36_all",5,197,2.53807106598985,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1437","seed_37_all",11,223,4.93273542600897,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1438","seed_38_all",3,197,1.52284263959391,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1439","seed_39_all",0,200,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1440","seed_40_all",2,198,1.01010101010101,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1441","seed_41_all",7,192,3.64583333333333,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1442","seed_42_all",0,166,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1443","seed_43_all",0,200,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1444","seed_44_all",7,192,3.64583333333333,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1445","seed_45_all",11,208,5.28846153846154,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1446","seed_46_all",1,200,0.5,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1447","seed_47_all",7,192,3.64583333333333,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1448","seed_48_all",8,214,3.73831775700935,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1449","seed_49_all",32,971,3.29557157569516,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1450","seed_50_all",0,37,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1451","seed_51_all",7,192,3.64583333333333,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1452","seed_52_all",0,199,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1453","seed_53_all",175,200,87.5,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1454","seed_54_all",0,200,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1455","seed_55_all",6,64,9.375,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1456","seed_56_all",5,204,2.45098039215686,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1457","seed_57_all",2,29,6.89655172413793,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1458","seed_58_all",9,220,4.09090909090909,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1459","seed_59_all",6,226,2.65486725663717,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1460","seed_60_all",200,207,96.6183574879227,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1461","seed_61_all",0,200,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1462","seed_62_all",0,107,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1463","seed_63_all",0,20,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1464","seed_64_all",16,201,7.96019900497512,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1465","seed_65_all",200,200,100,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1466","seed_66_all",5,202,2.47524752475248,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1467","seed_67_all",0,200,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1468","seed_68_all",10,221,4.52488687782805,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1469","seed_69_all",12,210,5.71428571428571,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1470","seed_70_all",0,15,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1471","seed_71_all",0,40,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1472","seed_72_all",10,294,3.40136054421769,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1473","seed_73_all",2,198,1.01010101010101,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1474","seed_74_all",0,200,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1475","seed_75_all",0,200,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1476","seed_76_all",5,198,2.52525252525253,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1477","seed_77_all",2,198,1.01010101010101,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1478","seed_78_all",110,191,57.5916230366492,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1479","seed_79_all",0,200,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1480","seed_80_all",0,81,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1481","seed_81_all",0,200,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1482","seed_82_all",2,198,1.01010101010101,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1483","seed_83_all",200,200,100,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1484","seed_84_all",0,199,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1485","seed_85_all",0,200,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1486","seed_86_all",2,198,1.01010101010101,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1487","seed_87_all",6,184,3.26086956521739,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1488","seed_88_all",0,64,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1489","seed_89_all",7,208,3.36538461538462,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1490","seed_90_all",3,43,6.97674418604651,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1491","seed_91_all",0,200,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1492","seed_92_all",0,55,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1493","seed_93_all",2,197,1.01522842639594,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1494","seed_94_all",200,200,100,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1495","seed_95_all",0,200,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1496","seed_96_all",0,199,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1497","seed_97_all",5,188,2.65957446808511,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1498","seed_98_all",2,198,1.01010101010101,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1499","seed_99_all",12,209,5.74162679425837,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1500","seed_100_all",10,178,5.61797752808989,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1501","seed_1_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1502","seed_2_all",9,200,4.5,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1503","seed_3_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1504","seed_4_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1505","seed_5_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1506","seed_6_all",9,232,3.87931034482759,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1507","seed_7_all",11,213,5.16431924882629,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1508","seed_8_all",0,232,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1509","seed_9_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1510","seed_10_all",0,225,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1511","seed_11_all",5,252,1.98412698412698,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1512","seed_12_all",10,210,4.76190476190476,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1513","seed_13_all",7,200,3.5,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1514","seed_14_all",0,199,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1515","seed_15_all",14,197,7.10659898477157,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1516","seed_16_all",0,198,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1517","seed_17_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1518","seed_18_all",6,206,2.9126213592233,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1519","seed_19_all",6,207,2.89855072463768,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1520","seed_20_all",0,201,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1521","seed_21_all",3,200,1.5,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1522","seed_22_all",7,208,3.36538461538462,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1523","seed_23_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1524","seed_24_all",0,199,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1525","seed_25_all",8,208,3.84615384615385,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1526","seed_26_all",1,201,0.497512437810945,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1527","seed_27_all",15,215,6.97674418604651,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1528","seed_28_all",119,252,47.2222222222222,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1529","seed_29_all",1,212,0.471698113207547,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1530","seed_30_all",1,200,0.5,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1531","seed_31_all",1,203,0.492610837438424,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1532","seed_32_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1533","seed_33_all",9,222,4.05405405405405,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1534","seed_34_all",19,219,8.67579908675799,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1535","seed_35_all",9,220,4.09090909090909,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1536","seed_36_all",39,249,15.6626506024096,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1537","seed_37_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1538","seed_38_all",12,230,5.21739130434783,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1539","seed_39_all",3,204,1.47058823529412,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1540","seed_40_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1541","seed_41_all",0,227,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1542","seed_42_all",5,205,2.4390243902439,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1543","seed_43_all",27,268,10.0746268656716,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1544","seed_44_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1545","seed_45_all",2,202,0.99009900990099,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1546","seed_46_all",7,205,3.41463414634146,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1547","seed_47_all",9,200,4.5,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1548","seed_48_all",0,213,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1549","seed_49_all",8,200,4,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1550","seed_50_all",10,223,4.48430493273543,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1551","seed_51_all",0,203,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1552","seed_52_all",1,196,0.510204081632653,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1553","seed_53_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1554","seed_54_all",1,198,0.505050505050505,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1555","seed_55_all",18,229,7.86026200873362,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1556","seed_56_all",10,210,4.76190476190476,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1557","seed_57_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1558","seed_58_all",5,222,2.25225225225225,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1559","seed_59_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1560","seed_60_all",10,239,4.18410041841004,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1561","seed_61_all",0,220,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1562","seed_62_all",18,200,9,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1563","seed_63_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1564","seed_64_all",0,197,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1565","seed_65_all",21,273,7.69230769230769,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1566","seed_66_all",16,207,7.72946859903382,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1567","seed_67_all",9,247,3.64372469635628,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1568","seed_68_all",124,277,44.7653429602888,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1569","seed_69_all",6,244,2.45901639344262,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1570","seed_70_all",7,200,3.5,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1571","seed_71_all",6,200,3,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1572","seed_72_all",13,200,6.5,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1573","seed_73_all",6,200,3,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1574","seed_74_all",5,200,2.5,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1575","seed_75_all",7,206,3.39805825242718,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1576","seed_76_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1577","seed_77_all",12,209,5.74162679425837,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1578","seed_78_all",9,200,4.5,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1579","seed_79_all",10,210,4.76190476190476,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1580","seed_80_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1581","seed_81_all",14,278,5.03597122302158,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1582","seed_82_all",14,278,5.03597122302158,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1583","seed_83_all",11,200,5.5,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1584","seed_84_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1585","seed_85_all",16,220,7.27272727272727,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1586","seed_86_all",6,200,3,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1587","seed_87_all",12,200,6,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1588","seed_88_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1589","seed_89_all",7,224,3.125,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1590","seed_90_all",9,200,4.5,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1591","seed_91_all",6,199,3.01507537688442,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1592","seed_92_all",5,200,2.5,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1593","seed_93_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1594","seed_94_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1595","seed_95_all",7,207,3.38164251207729,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1596","seed_96_all",14,200,7,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1597","seed_97_all",5,200,2.5,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1598","seed_98_all",6,200,3,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1599","seed_99_all",0,200,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1600","seed_100_all",0,214,0,"ChatGPT o3","ME/CFS","Short","ME/CFS · Short"
"1601","seed_1_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1602","seed_2_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1603","seed_3_all",0,179,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1604","seed_4_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1605","seed_5_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1606","seed_6_all",12,194,6.18556701030928,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1607","seed_7_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1608","seed_8_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1609","seed_9_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1610","seed_10_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1611","seed_11_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1612","seed_12_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1613","seed_13_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1614","seed_14_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1615","seed_15_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1616","seed_16_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1617","seed_17_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1618","seed_18_all",16,206,7.76699029126214,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1619","seed_19_all",31,203,15.2709359605911,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1620","seed_20_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1621","seed_21_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1622","seed_22_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1623","seed_23_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1624","seed_24_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1625","seed_25_all",30,199,15.0753768844221,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1626","seed_26_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1627","seed_27_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1628","seed_28_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1629","seed_29_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1630","seed_30_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1631","seed_31_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1632","seed_32_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1633","seed_33_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1634","seed_34_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1635","seed_35_all",29,197,14.7208121827411,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1636","seed_36_all",32,200,16,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1637","seed_37_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1638","seed_38_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1639","seed_39_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1640","seed_40_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1641","seed_41_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1642","seed_42_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1643","seed_43_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1644","seed_44_all",47,211,22.2748815165877,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1645","seed_45_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1646","seed_46_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1647","seed_47_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1648","seed_48_all",14,221,6.33484162895928,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1649","seed_49_all",29,206,14.0776699029126,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1650","seed_50_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1651","seed_51_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1652","seed_52_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1653","seed_53_all",38,200,19,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1654","seed_54_all",22,200,11,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1655","seed_55_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1656","seed_56_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1657","seed_57_all",74,202,36.6336633663366,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1658","seed_58_all",33,214,15.4205607476636,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1659","seed_59_all",10,200,5,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1660","seed_60_all",24,201,11.9402985074627,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1661","seed_61_all",8,197,4.06091370558376,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1662","seed_62_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1663","seed_63_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1664","seed_64_all",1,200,0.5,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1665","seed_65_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1666","seed_66_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1667","seed_67_all",26,202,12.8712871287129,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1668","seed_68_all",37,204,18.1372549019608,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1669","seed_69_all",26,205,12.6829268292683,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1670","seed_70_all",2,200,1,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1671","seed_71_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1672","seed_72_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1673","seed_73_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1674","seed_74_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1675","seed_75_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1676","seed_76_all",33,207,15.9420289855072,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1677","seed_77_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1678","seed_78_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1679","seed_79_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1680","seed_80_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1681","seed_81_all",6,200,3,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1682","seed_82_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1683","seed_83_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1684","seed_84_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1685","seed_85_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1686","seed_86_all",0,200,0,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1687","seed_87_all",21,193,10.880829015544,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1688","seed_88_all",24,207,11.5942028985507,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1689","seed_89_all",9,199,4.52261306532663,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
"1690","seed_90_all",15,199,7.53768844221106,"Claude Opus4","ME/CFS","Short","ME/CFS · Short"
